Manuf,Model,Desc,Fuel_Type,Fuel_Cost,Electric_Cost,Total_Cost,Noise_Level
HONDA,Civic 2021,CIVIC 1.0 VTEC Turbo SR 5 door (Standard Model),Petrol,1332.3113823057897,0.0,1332.3113823057897,67.0
HONDA,Civic 2021,CIVIC 1.0 VTEC Turbo SR 5 door (Standard Model),Petrol,1397.0876259833224,0.0,1397.0876259833224,70.0
HONDA,Civic 2021,CIVIC 1.0 VTEC Turbo SR 5 door (Standard Model),Petrol,1418.6797072091665,0.0,1418.6797072091665,70.0
HONDA,Civic 2021,CIVIC 1.5 VTEC Turbo Sport 5 door (Standard Model),Petrol,1310.7193010799458,0.0,1310.7193010799458,67.0
HONDA,Civic 2021,CIVIC 1.5 VTEC Turbo Sport 5 door (Standard Model),Petrol,1418.6797072091665,0.0,1418.6797072091665,67.0
HONDA,Civic 2021,CIVIC 1.5 VTEC Turbo Sport 5 door (Standard Model),Petrol,1440.2717884350106,0.0,1440.2717884350106,67.0
HONDA,Civic 2021,CIVIC 2.0T i-VTEC Type R 5 door (Standard Model),Petrol,1826.5301303640001,0.0,1826.5301303640001,71.0
HONDA,Civic 2021,CIVIC 2.0T i-VTEC Type R GT 5 door (Standard Model),Petrol,1826.5301303640001,0.0,1826.5301303640001,71.0
HONDA,Civic 2021,CIVIC 2.0T i-VTEC Type R GT 5 door (Standard Model),Petrol,1848.1222115898443,0.0,1848.1222115898443,71.0
HONDA,Civic 2021,CIVIC 2.0T i-VTEC Type R Limited Edition 5 door (Standard Model),Petrol,1805.7377558502242,0.0,1805.7377558502242,71.0
HONDA,Civic 2021,CIVIC 2.0T i-VTEC Type R Sport Line 5 door (Standard Model),Petrol,1784.1456746243803,0.0,1784.1456746243803,71.0
HONDA,Civic 2023,CIVIC 2.0 i-MMD ADVANCE 5 door (Standard),Petrol,1074.805821019797,0.0,1074.805821019797,65.0
HONDA,Civic 2023,CIVIC 2.0 i-MMD ADVANCE 5 door (Standard),Petrol,1096.397902245641,0.0,1096.397902245641,65.0
HONDA,Civic 2023,CIVIC 2.0 i-MMD ELEGANCE 5 door (Standard),Petrol,1010.0295773422645,0.0,1010.0295773422645,65.0
HONDA,Civic 2023,CIVIC 2.0 i-MMD ELEGANCE 5 door (Standard),Petrol,1031.6216585681086,0.0,1031.6216585681086,65.0
HONDA,Civic 2023,CIVIC 2.0 i-MMD SPORT 5 door (Standard),Petrol,1074.805821019797,0.0,1074.805821019797,65.0
HONDA,CR-V 2021,CR-V 2.0 i-MMD EX 5 door (Standard Model),Petrol,1547.432487852163,0.0,1547.432487852163,69.0
HONDA,CR-V 2021,CR-V 2.0 i-MMD EX 5 door (Standard Model),Petrol,1569.024569078007,0.0,1569.024569078007,69.0
HONDA,CR-V 2021,CR-V 2.0 i-MMD S 2WD 5 door (Standard Model),Petrol,1418.6797072091665,0.0,1418.6797072091665,69.0
HONDA,CR-V 2021,CR-V 2.0 i-MMD S 2WD 5 door (Standard Model),Petrol,1440.2717884350106,0.0,1440.2717884350106,69.0
HONDA,CR-V 2021,CR-V 2.0 i-MMD S 2WD 5 door (Standard Model),Petrol,1461.8638696608548,0.0,1461.8638696608548,69.0
HONDA,CR-V 2021,CR-V 2.0 i-MMD SE 2WD 5 door (Standard Model),Petrol,1418.6797072091665,0.0,1418.6797072091665,69.0
HONDA,CR-V 2021,CR-V 2.0 i-MMD SE 2WD 5 door (Standard Model),Petrol,1440.2717884350106,0.0,1440.2717884350106,69.0
HONDA,CR-V 2021,CR-V 2.0 i-MMD SE 2WD 5 door (Standard Model),Petrol,1461.8638696608548,0.0,1461.8638696608548,69.0
HONDA,CR-V 2021,CR-V 2.0 i-MMD SE 5 door (Standard Model),Petrol,1525.8404066263188,0.0,1525.8404066263188,69.0
HONDA,CR-V 2021,CR-V 2.0 i-MMD SE 5 door (Standard Model),Petrol,1547.432487852163,0.0,1547.432487852163,69.0
HONDA,CR-V 2021,CR-V 2.0 i-MMD Sport Line 2WD 5 door (Standard Model),Petrol,1418.6797072091665,0.0,1418.6797072091665,69.0
HONDA,CR-V 2021,CR-V 2.0 i-MMD Sport Line 2WD 5 door (Standard Model),Petrol,1440.2717884350106,0.0,1440.2717884350106,69.0
HONDA,CR-V 2021,CR-V 2.0 i-MMD Sport Line 2WD 5 door (Standard Model),Petrol,1461.8638696608548,0.0,1461.8638696608548,69.0
HONDA,CR-V 2021,CR-V 2.0 i-MMD Sport Line 4WD 5 door (Standard Model),Petrol,1525.8404066263188,0.0,1525.8404066263188,69.0
HONDA,CR-V 2021,CR-V 2.0 i-MMD Sport Line 4WD 5 door (Standard Model),Petrol,1547.432487852163,0.0,1547.432487852163,69.0
HONDA,CR-V 2021,CR-V 2.0 i-MMD SR 2WD 5 door (Standard Model),Petrol,1440.2717884350106,0.0,1440.2717884350106,69.0
HONDA,CR-V 2021,CR-V 2.0 i-MMD SR 2WD 5 door (Standard Model),Petrol,1461.8638696608548,0.0,1461.8638696608548,69.0
HONDA,CR-V 2021,CR-V 2.0 i-MMD SR 5 door (Standard Model),Petrol,1525.8404066263188,0.0,1525.8404066263188,69.0
HONDA,CR-V 2021,CR-V 2.0 i-MMD SR 5 door (Standard Model),Petrol,1547.432487852163,0.0,1547.432487852163,69.0
HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD EX 5 door (Standard),Petrol Electric,1547.432487852163,0.0,1547.432487852163,68.0
HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD EX 5 door (Standard),Petrol Electric,1569.024569078007,0.0,1569.024569078007,68.0
HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD S 2WD 5 door (Standard),Petrol Electric,1418.6797072091665,0.0,1418.6797072091665,68.0
HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD S 2WD 5 door (Standard),Petrol Electric,1440.2717884350106,0.0,1440.2717884350106,68.0
HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD S 2WD 5 door (Standard),Petrol Electric,1461.8638696608548,0.0,1461.8638696608548,68.0
HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 2WD 5 door (Standard),Petrol Electric,1418.6797072091665,0.0,1418.6797072091665,68.0
HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 2WD 5 door (Standard),Petrol Electric,1440.2717884350106,0.0,1440.2717884350106,68.0
HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 2WD 5 door (Standard),Petrol Electric,1461.8638696608548,0.0,1461.8638696608548,68.0
HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 5 door (Standard),Petrol Electric,1525.8404066263188,0.0,1525.8404066263188,68.0
HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 5 door (Standard),Petrol Electric,1547.432487852163,0.0,1547.432487852163,68.0
HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 2WD 5 door (Standard),Petrol Electric,1440.2717884350106,0.0,1440.2717884350106,68.0
HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 2WD 5 door (Standard),Petrol Electric,1461.8638696608548,0.0,1461.8638696608548,68.0
HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 5 door (Standard),Petrol Electric,1525.8404066263188,0.0,1525.8404066263188,68.0
HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 5 door (Standard),Petrol Electric,1547.432487852163,0.0,1547.432487852163,68.0
HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 5 door (Standard),Petrol Electric,1569.024569078007,0.0,1569.024569078007,68.0
HONDA,HR-V 2022,HR-V 1.5 iMMD ADVANCE 5 door (Standard),Petrol,1160.374439211105,0.0,1160.374439211105,66.0
HONDA,HR-V 2022,HR-V 1.5 iMMD ADVANCE STYLE 5 door (Standard),Petrol,1160.374439211105,0.0,1160.374439211105,66.0
HONDA,HR-V 2022,HR-V 1.5 iMMD ELEGANCE 5 door (Standard),Petrol,1160.374439211105,0.0,1160.374439211105,66.0
HONDA,HR-V 2023,HR-V 1.5 i-MMD ADVANCE 5 door (Standard),Petrol,1160.374439211105,0.0,1160.374439211105,66.0
HONDA,HR-V 2023,HR-V 1.5 i-MMD ADVANCE STYLE 5 door (Standard),Petrol,1160.374439211105,0.0,1160.374439211105,66.0
HONDA,HR-V 2023,HR-V 1.5 i-MMD ELEGANCE 5 door (Standard),Petrol,1160.374439211105,0.0,1160.374439211105,66.0
HONDA,Jazz 2021,JAZZ 1.5 i-MMD Cross EX 2 Tone 5 door (Standard Model),Petrol,1031.6216585681086,0.0,1031.6216585681086,66.0
HONDA,Jazz 2021,JAZZ 1.5 i-MMD Crosstar EX 5 door (Standard Model),Petrol,1031.6216585681086,0.0,1031.6216585681086,66.0
HONDA,Jazz 2021,JAZZ 1.5 i-MMD EX 2 Tone 5 door (Standard Model),Petrol,966.8454148905763,0.0,966.8454148905763,66.0
HONDA,Jazz 2021,JAZZ 1.5 i-MMD EX 2 Tone 5 door (Standard Model),Petrol,988.4374961164203,0.0,988.4374961164203,66.0
HONDA,Jazz 2021,JAZZ 1.5 i-MMD EX 5 door (Standard Model),Petrol,966.8454148905763,0.0,966.8454148905763,66.0
HONDA,Jazz 2021,JAZZ 1.5 i-MMD EX 5 door (Standard Model),Petrol,988.4374961164203,0.0,988.4374961164203,66.0
HONDA,Jazz 2021,JAZZ 1.5 i-MMD SE 5 door (Standard Model),Petrol,966.8454148905763,0.0,966.8454148905763,66.0
HONDA,Jazz 2021,JAZZ 1.5 i-MMD SR 5 door (Standard Model),Petrol,966.8454148905763,0.0,966.8454148905763,66.0
HONDA,Jazz 2022,JAZZ 1.5 i-MMD Cross EX 2 Tone 5 door (Standard Model),Petrol,1031.6216585681086,0.0,1031.6216585681086,66.0
HONDA,Jazz 2022,JAZZ 1.5 i-MMD Crosstar EX 5 door (Standard Model),Petrol,1031.6216585681086,0.0,1031.6216585681086,66.0
HONDA,Jazz 2022,JAZZ 1.5 i-MMD EX 5 door (Standard Model),Petrol,966.8454148905763,0.0,966.8454148905763,66.0
HONDA,Jazz 2022,JAZZ 1.5 i-MMD EX 5 door (Standard Model),Petrol,988.4374961164203,0.0,988.4374961164203,66.0
HONDA,Jazz 2022,JAZZ 1.5 i-MMD EX 5 door (Standard Model),Petrol,1010.0295773422645,0.0,1010.0295773422645,66.0
HONDA,Jazz 2022,JAZZ 1.5 i-MMD EX 5 door (Standard),Petrol,966.8454148905763,0.0,966.8454148905763,66.0
HONDA,Jazz 2022,JAZZ 1.5 i-MMD EX 5 door (Standard),Petrol,988.4374961164203,0.0,988.4374961164203,66.0
HONDA,Jazz 2022,JAZZ 1.5 i-MMD EX 5 door (Standard),Petrol,1010.0295773422645,0.0,1010.0295773422645,66.0
HONDA,Jazz 2022,JAZZ 1.5 i-MMD SE 5 door (Standard Model),Petrol,966.8454148905763,0.0,966.8454148905763,66.0
HONDA,Jazz 2022,JAZZ 1.5 i-MMD SR 5 door (Standard Model),Petrol,966.8454148905763,0.0,966.8454148905763,66.0
HONDA,Jazz 2022,JAZZ 1.5 i-MMD SR 5 door (Standard),Petrol,966.8454148905763,0.0,966.8454148905763,66.0
HONDA,Jazz 2023,JAZZ 1.5 i-MMD EX 5 door (Standard),Petrol,966.8454148905763,0.0,966.8454148905763,66.0
HONDA,Jazz 2023,JAZZ 1.5 i-MMD EX 5 door (Standard),Petrol,988.4374961164203,0.0,988.4374961164203,66.0
HONDA,Jazz 2023,JAZZ 1.5 i-MMD EX 5 door (Standard),Petrol,1010.0295773422645,0.0,1010.0295773422645,66.0
HONDA,Jazz 2023,JAZZ 1.5 i-MMD EX CROSSTAR 5 door (Standard),Petrol,1031.6216585681086,0.0,1031.6216585681086,66.0
HONDA,Jazz 2023,JAZZ 1.5 i-MMD SE 5 door (Standard),Petrol,966.8454148905763,0.0,966.8454148905763,66.0
HONDA,Jazz 2023,JAZZ 1.5 i-MMD SR 5 door (Standard),Petrol,966.8454148905763,0.0,966.8454148905763,66.0
HONDA,Jazz 2023,JAZZ 1.5 i-MMD SR 5 door (Standard),Petrol,988.4374961164203,0.0,988.4374961164203,66.0
HYUNDAI,Bayon,Premium,Petrol Electric,1138.7823579852611,0.0,1138.7823579852611,68.0
HYUNDAI,Bayon,Premium,Petrol Electric,1138.7823579852611,0.0,1138.7823579852611,67.0
HYUNDAI,Bayon,SE Connect,Petrol Electric,1138.7823579852611,0.0,1138.7823579852611,68.0
HYUNDAI,Bayon,SE Connect,Petrol Electric,1138.7823579852611,0.0,1138.7823579852611,67.0
HYUNDAI,Bayon,Ultimate,Petrol Electric,1138.7823579852611,0.0,1138.7823579852611,67.0
HYUNDAI,Bayon,Ultimate,Petrol Electric,1138.7823579852611,0.0,1138.7823579852611,68.0
HYUNDAI,Bayon,Ultimate,Petrol Electric,1160.374439211105,0.0,1160.374439211105,68.0
HYUNDAI,i10,1.0l Premium,Petrol,1138.7823579852611,0.0,1138.7823579852611,71.0
HYUNDAI,i10,1.0l Premium,Petrol,1203.5586016627933,0.0,1203.5586016627933,72.0
HYUNDAI,i10,1.0l SE,Petrol,1074.805821019797,0.0,1074.805821019797,72.0
HYUNDAI,i10,1.0l SE Connect,Petrol,1117.9899834714852,0.0,1117.9899834714852,71.0
HYUNDAI,i10,1.0l SE Connect,Petrol,1203.5586016627933,0.0,1203.5586016627933,72.0
HYUNDAI,i10,1.2l Premium,Petrol,1181.9665204369494,0.0,1181.9665204369494,71.0
HYUNDAI,i10,1.2l Premium,Petrol,1225.1506828886374,0.0,1225.1506828886374,72.0
HYUNDAI,i10,1.2l SE Connect,Petrol,1160.374439211105,0.0,1160.374439211105,71.0
HYUNDAI,i10,1.2l SE Connect,Petrol,1225.1506828886374,0.0,1225.1506828886374,72.0
HYUNDAI,i10,N Line T-GDi,Petrol,1160.374439211105,0.0,1160.374439211105,70.0
HYUNDAI,i20,"1.0l T-GDi 48v Mild Hybrid, Premium & Ultimate",Petrol Electric,1117.9899834714852,0.0,1117.9899834714852,68.0
HYUNDAI,i20,"1.0l T-GDi 48v Mild Hybrid, Premium & Ultimate",Petrol Electric,1138.7823579852611,0.0,1138.7823579852611,68.0
HYUNDAI,i20,"1.0l T-GDi 48v Mild Hybrid, SE Connect",Petrol Electric,1096.397902245641,0.0,1096.397902245641,68.0
HYUNDAI,i20,Element,Petrol,1138.7823579852611,0.0,1138.7823579852611,68.0
HYUNDAI,i20,N,Petrol,1504.2483254004749,0.0,1504.2483254004749,67.0
HYUNDAI,i20,N Line,Petrol,1138.7823579852611,0.0,1138.7823579852611,68.0
HYUNDAI,i30 Fastback,1.5l T-GDi 48v Mild Hybrid,Petrol Electric,1289.92692656617,0.0,1289.92692656617,69.0
HYUNDAI,i30 Fastback,1.5l T-GDi 48v Mild Hybrid,Petrol Electric,1332.3113823057897,0.0,1332.3113823057897,68.0
HYUNDAI,i30 Fastback N,Fastback N Performance,Petrol,1719.3694309468478,0.0,1719.3694309468478,70.0
HYUNDAI,i30 Fastback N,Fastback N Performance,Petrol,1805.7377558502242,0.0,1805.7377558502242,70.0
HYUNDAI,i30 Hatchback,"1.0l T-GDi 48v Mild Hybrid, Premium",Petrol Electric,1160.374439211105,0.0,1160.374439211105,69.0
HYUNDAI,i30 Hatchback,"1.0l T-GDi 48v Mild Hybrid, Premium",Petrol Electric,1160.374439211105,0.0,1160.374439211105,68.0
HYUNDAI,i30 Hatchback,"1.0l T-GDi 48v Mild Hybrid, SE Connect",Petrol Electric,1138.7823579852611,0.0,1138.7823579852611,69.0
HYUNDAI,i30 Hatchback,"1.0l T-GDi 48v Mild Hybrid, SE Connect",Petrol Electric,1138.7823579852611,0.0,1138.7823579852611,68.0
HYUNDAI,i30 Hatchback,"1.5l T-GDi 48v Mild Hybrid, N Line",Petrol Electric,1310.7193010799458,0.0,1310.7193010799458,68.0
HYUNDAI,i30 Hatchback,"1.5l T-GDi 48v Mild Hybrid, N Line",Petrol Electric,1353.903463531634,0.0,1353.903463531634,68.0
HYUNDAI,i30 Hatchback,"1.6l CRDi 48v Mild Hybrid, Premium",Diesel Electric,1088.4008351249581,0.0,1088.4008351249581,69.0
HYUNDAI,i30 Hatchback,"1.6l CRDi 48v Mild Hybrid, Premium",Diesel Electric,1134.7838244249194,0.0,1134.7838244249194,69.0
HYUNDAI,i30 Hatchback,"1.6l CRDi 48v Mild Hybrid, SE Connect",Diesel Electric,1066.0090471870458,0.0,1066.0090471870458,71.0
HYUNDAI,i30 Hatchback,"1.6l CRDi 48v Mild Hybrid, SE Connect",Diesel Electric,1111.592329774939,0.0,1111.592329774939,69.0
HYUNDAI,i30 N,N Performance,Petrol,1719.3694309468478,0.0,1719.3694309468478,70.0
HYUNDAI,i30 N,N Performance,Petrol,1805.7377558502242,0.0,1805.7377558502242,70.0
HYUNDAI,i30 Tourer,"1.0l T-GDi 48v Mild Hybrid, Premium",Petrol Electric,1138.7823579852611,0.0,1138.7823579852611,69.0
HYUNDAI,i30 Tourer,"1.0l T-GDi 48v Mild Hybrid, Premium",Petrol Electric,1160.374439211105,0.0,1160.374439211105,69.0
HYUNDAI,i30 Tourer,"1.0l T-GDi 48v Mild Hybrid, SE Connect",Petrol Electric,1117.9899834714852,0.0,1117.9899834714852,68.0
HYUNDAI,i30 Tourer,"1.0l T-GDi 48v Mild Hybrid, SE Connect",Petrol Electric,1138.7823579852611,0.0,1138.7823579852611,69.0
HYUNDAI,i30 Tourer,"1.6l CRDi 48v Mild Hybrid, Premium",Diesel Electric,1088.4008351249581,0.0,1088.4008351249581,68.0
HYUNDAI,i30 Tourer,"1.6l CRDi 48v Mild Hybrid, Premium",Diesel Electric,1111.592329774939,0.0,1111.592329774939,69.0
HYUNDAI,i30 Tourer,"1.6l CRDi 48v Mild Hybrid, SE Connect",Diesel Electric,1066.0090471870458,0.0,1066.0090471870458,68.0
HYUNDAI,i30 Tourer,"1.6l CRDi 48v Mild Hybrid, SE Connect",Diesel Electric,1111.592329774939,0.0,1111.592329774939,69.0
HYUNDAI,IONIQ,Electric Premium & Premium SE,Electricity,0.0,497.4175749064835,497.4175749064835,66.0
HYUNDAI,IONIQ,Premium SE,Petrol Electric,988.4374961164203,0.0,988.4374961164203,70.0
HYUNDAI,IONIQ,SE Connect & Premium,Petrol Electric,966.8454148905763,0.0,966.8454148905763,70.0
HYUNDAI,IONIQ 5,Premium,Electricity,0.0,602.179154187431,602.179154187431,69.0
HYUNDAI,IONIQ 5,Premium,Electricity,0.0,605.3779810357041,605.3779810357041,69.0
HYUNDAI,IONIQ 5,Premium AWD,Electricity,0.0,638.1659562305044,638.1659562305044,69.0
HYUNDAI,IONIQ 5,SE Connect,Electricity,0.0,602.179154187431,602.179154187431,69.0
HYUNDAI,IONIQ 5,Ultimate,Electricity,0.0,602.179154187431,602.179154187431,69.0
HYUNDAI,IONIQ 5,Ultimate,Electricity,0.0,645.363316639119,645.363316639119,69.0
HYUNDAI,IONIQ 5,Ultimate AWD,Electricity,0.0,684.5489455304659,684.5489455304659,69.0
HYUNDAI,Kona,"1.0 T-GDi 48V MHEV, Premium",Petrol Electric,1289.92692656617,0.0,1289.92692656617,68.0
HYUNDAI,Kona,"1.0 T-GDi 48V MHEV, SE Connect",Petrol Electric,859.6847154734239,0.0,859.6847154734239,68.0
HYUNDAI,Kona,"1.0 T-GDi 48V MHEV, Ultimate & N Line",Petrol Electric,1310.7193010799458,0.0,1310.7193010799458,68.0
HYUNDAI,Kona,Electric 39kWh battery - 21MY Facelift,Electricity,0.0,515.011122571986,515.011122571986,68.0
HYUNDAI,Kona,Electric 64kWh battery 21MY Facelift,Electricity,0.0,529.4058433892154,529.4058433892154,68.0
HYUNDAI,Kona,Hybrid Premium 21MY Facelift,Petrol Electric,1074.805821019797,0.0,1074.805821019797,66.0
HYUNDAI,Kona,Hybrid Ultimate 21MY Facelift,Petrol Electric,1096.397902245641,0.0,1096.397902245641,66.0
HYUNDAI,Kona,Kona N,Petrol,1826.5301303640001,0.0,1826.5301303640001,71.0
HYUNDAI,Kona,SE Connect,Petrol Electric,1053.2137397939528,0.0,1053.2137397939528,66.0
HYUNDAI,Santa Fe,Premium & Ultimate,Electricity / Petrol,343.87388618936956,652.5606770477339,996.4345632371035,68.0
HYUNDAI,Santa Fe,Premium Hybrid 2WD,Petrol Electric,1375.4955447574782,0.0,1375.4955447574782,67.0
HYUNDAI,Santa Fe,Premium Hybrid 4WD,Petrol Electric,1504.2483254004749,0.0,1504.2483254004749,67.0
HYUNDAI,Santa Fe,Ultimate Hybrid 2WD,Petrol Electric,1440.2717884350106,0.0,1440.2717884350106,67.0
HYUNDAI,Santa Fe,Ultimate Hybrid 4WD,Petrol Electric,1590.6166503038512,0.0,1590.6166503038512,67.0
HYUNDAI,Tucson,N Line,Petrol Electric,1246.7427641144818,0.0,1246.7427641144818,67.0
HYUNDAI,Tucson,N Line,Petrol,1482.6562441746305,0.0,1482.6562441746305,68.0
HYUNDAI,Tucson,N Line,Petrol Electric,1397.0876259833224,0.0,1397.0876259833224,68.0
HYUNDAI,Tucson,N Line S,Petrol Electric,1246.7427641144818,0.0,1246.7427641144818,67.0
HYUNDAI,Tucson,N Line S,Petrol,1482.6562441746305,0.0,1482.6562441746305,68.0
HYUNDAI,Tucson,N Line S,Petrol Electric,1418.6797072091665,0.0,1418.6797072091665,68.0
HYUNDAI,Tucson,N Line S,Petrol Electric,1525.8404066263188,0.0,1525.8404066263188,67.0
HYUNDAI,Tucson,Premium,Petrol Electric,1225.1506828886374,0.0,1225.1506828886374,67.0
HYUNDAI,Tucson,Premium,Petrol,1461.8638696608548,0.0,1461.8638696608548,68.0
HYUNDAI,Tucson,Premium,Petrol Electric,1397.0876259833224,0.0,1397.0876259833224,68.0
HYUNDAI,Tucson,Premium,Petrol Electric,1418.6797072091665,0.0,1418.6797072091665,67.0
HYUNDAI,Tucson,Premium & Ultimate,Electricity / Petrol,300.6897237376813,638.1659562305044,938.8556799681858,68.0
HYUNDAI,Tucson,SE Connect,Petrol Electric,1203.5586016627933,0.0,1203.5586016627933,67.0
HYUNDAI,Tucson,SE Connect,Petrol,1440.2717884350106,0.0,1440.2717884350106,68.0
HYUNDAI,Tucson,Ultimate,Petrol,1482.6562441746305,0.0,1482.6562441746305,68.0
HYUNDAI,Tucson,Ultimate,Petrol Electric,1418.6797072091665,0.0,1418.6797072091665,68.0
HYUNDAI,Tucson,Ultimate,Petrol Electric,1440.2717884350106,0.0,1440.2717884350106,67.0
HYUNDAI,Tucson,Ultimate,Petrol Electric,1525.8404066263188,0.0,1525.8404066263188,67.0
INEOS Automotive Ltd,Grenadier 23MY,Station Wagon Diesel,Diesel,2432.7078181117727,0.0,2432.7078181117727,71.0
INEOS Automotive Ltd,Grenadier 23MY,Station Wagon Diesel,Diesel,2826.1635204493764,0.0,2826.1635204493764,71.0
INEOS Automotive Ltd,Grenadier 23MY,Station Wagon Petrol ,Petrol,3094.864975704326,0.0,3094.864975704326,72.0
INEOS Automotive Ltd,Grenadier 23MY,Station Wagon Petrol ,Petrol,3202.0256751214783,0.0,3202.0256751214783,72.0
JAGUAR,"E-PACE, 20MY",2.0 i4 Diesel 150PS AWD Auto,Diesel,1668.1882013744766,0.0,1668.1882013744766,69.0
JAGUAR,"E-PACE, 20MY",2.0 i4 Diesel 150PS AWD Auto,Diesel,1784.1456746243803,0.0,1784.1456746243803,69.0
JAGUAR,"E-PACE, 20MY",2.0 i4 Diesel 150PS AWD Manual,Diesel,1575.4222227745533,0.0,1575.4222227745533,68.2
JAGUAR,"E-PACE, 20MY",2.0 i4 Diesel 150PS AWD Manual,Diesel,1737.7626853244185,0.0,1737.7626853244185,68.2
JAGUAR,"E-PACE, 20MY",2.0 i4 Diesel 150PS FWD Manual,Diesel,1529.039233474592,0.0,1529.039233474592,69.0
JAGUAR,"E-PACE, 20MY",2.0 i4 Diesel 150PS FWD Manual,Diesel,1668.1882013744766,0.0,1668.1882013744766,69.0
JAGUAR,"E-PACE, 20MY",2.0 i4 Diesel 180PS AWD Auto,Diesel,1668.1882013744766,0.0,1668.1882013744766,68.1
JAGUAR,"E-PACE, 20MY",2.0 i4 Diesel 180PS AWD Auto,Diesel,1806.5374625622926,0.0,1806.5374625622926,68.1
JAGUAR,"E-PACE, 20MY",2.0 i4 Diesel 180PS AWD Manual,Diesel,1598.6137174245343,0.0,1598.6137174245343,68.2
JAGUAR,"E-PACE, 20MY",2.0 i4 Diesel 180PS AWD Manual,Diesel,1737.7626853244185,0.0,1737.7626853244185,68.2
JAGUAR,"E-PACE, 20MY",2.0 i4 Diesel 240PS AWD Auto,Diesel,1760.9541799743993,0.0,1760.9541799743993,69.0
JAGUAR,"E-PACE, 20MY",2.0 i4 Diesel 240PS AWD Auto,Diesel,1899.303441162216,0.0,1899.303441162216,69.0
JAGUAR,"E-PACE, 20MY",2.0 i4 Petrol 200PS AWD Auto,Petrol,2020.059154684529,0.0,2020.059154684529,67.7
JAGUAR,"E-PACE, 20MY",2.0 i4 Petrol 200PS AWD Auto,Petrol,2191.996097779214,0.0,2191.996097779214,67.7
JAGUAR,"E-PACE, 20MY",2.0 i4 Petrol 249PS AWD Auto,Petrol,2041.651235910373,0.0,2041.651235910373,67.7
JAGUAR,"E-PACE, 20MY",2.0 i4 Petrol 249PS AWD Auto,Petrol,2235.180260230902,0.0,2235.180260230902,67.7
JAGUAR,"E-PACE, 20MY",2.0 i4 Petrol 300PS AWD Auto,Petrol,2149.611642039594,0.0,2149.611642039594,67.5
JAGUAR,"E-PACE, 20MY",2.0 i4 Petrol 300PS AWD Auto,Petrol,2321.5485851342787,0.0,2321.5485851342787,67.5
JAGUAR,"F-PACE, 20MY",2.0 i4 Diesel 163PS RWD Auto,Diesel,1389.8902655747077,0.0,1389.8902655747077,72.0
JAGUAR,"F-PACE, 20MY",2.0 i4 Diesel 163PS RWD Auto,Diesel,1552.2307281245728,0.0,1552.2307281245728,72.0
JAGUAR,"F-PACE, 20MY",2.0 i4 Diesel 180PS AWD Auto,Diesel,1552.2307281245728,0.0,1552.2307281245728,74.0
JAGUAR,"F-PACE, 20MY",2.0 i4 Diesel 180PS AWD Auto,Diesel,1714.5711906744382,0.0,1714.5711906744382,74.0
JAGUAR,"F-PACE, 20MY",2.0 i4 Diesel 180PS RWD Auto,Diesel,1436.273254874669,0.0,1436.273254874669,74.0
JAGUAR,"F-PACE, 20MY",2.0 i4 Diesel 180PS RWD Auto,Diesel,1575.4222227745533,0.0,1575.4222227745533,74.0
JAGUAR,"F-PACE, 20MY",2.0 i4 Diesel 240PS AWD Auto,Diesel,1598.6137174245343,0.0,1598.6137174245343,69.1
JAGUAR,"F-PACE, 20MY",2.0 i4 Diesel 240PS AWD Auto,Diesel,1760.9541799743993,0.0,1760.9541799743993,69.1
JAGUAR,"F-PACE, 20MY",2.0 i4 Petrol 250PS AWD Auto,Petrol,1977.674698944909,0.0,1977.674698944909,70.0
JAGUAR,"F-PACE, 20MY",2.0 i4 Petrol 250PS AWD Auto,Petrol,2149.611642039594,0.0,2149.611642039594,70.0
JAGUAR,"F-PACE, 20MY",2.0 i4 Petrol 300PS AWD Auto,Petrol,2041.651235910373,0.0,2041.651235910373,70.0
JAGUAR,"F-PACE, 20MY",2.0 i4 Petrol 300PS AWD Auto,Petrol,2235.180260230902,0.0,2235.180260230902,70.0
JAGUAR,"F-PACE, 20MY",3.0 V6 Diesel 300PS AWD Auto,Diesel,1714.5711906744382,0.0,1714.5711906744382,73.0
JAGUAR,"F-PACE, 20MY",3.0 V6 Diesel 300PS AWD Auto,Diesel,1852.9204518622541,0.0,1852.9204518622541,73.0
